PARAMETER,Scenario,REGION,TECHNOLOGY,FUEL,EMISSION,MODE_OF_OPERATION,YEAR,TIMESLICE,SEASON,DAYTYPE,DAILYTIMEBRACKET,STORAGE,Value
OperationalLife,TENDENCIAL,ECU,PROBGS,,,,,,,,,,1.0
OperationalLife,TENDENCIAL,ECU,PROACG,,,,,,,,,,1.0
OperationalLife,TENDENCIAL,ECU,PPIWNDGAL,,,,,,,,,,20.0
OperationalLife,TENDENCIAL,ECU,PPISPVGAL,,,,,,,,,,25.0
OperationalLife,TENDENCIAL,ECU,PPISPVELR,,,,,,,,,,25.0
OperationalLife,TENDENCIAL,ECU,PPIHYDPACELR,,,,,,,,,,75.0
OperationalLife,TENDENCIAL,ECU,PPIHYDPACCEM,,,,,,,,,,75.0
OperationalLife,TENDENCIAL,ECU,PPIHYDAMAELR,,,,,,,,,,75.0
OperationalLife,TENDENCIAL,ECU,PPIHYDAMACEM,,,,,,,,,,75.0
OperationalLife,TENDENCIAL,ECU,PP_WND_US_H2,,,,,,,,,,20.0
OperationalLife,TENDENCIAL,ECU,PP_WND_US,,,,,,,,,,20.0
OperationalLife,TENDENCIAL,ECU,PP_WND_OF_H2,,,,,,,,,,20.0
OperationalLife,TENDENCIAL,ECU,PP_WND_OF,,,,,,,,,,20.0
OperationalLife,TENDENCIAL,ECU,PP_SPV_US_H2,,,,,,,,,,25.0
OperationalLife,TENDENCIAL,ECU,PP_SPV_US,,,,,,,,,,25.0
OperationalLife,TENDENCIAL,ECU,PP_SPV_DG,,,,,,,,,,25.0
OperationalLife,TENDENCIAL,ECU,PP_HYDPACRORSMA,,,,,,,,,,75.0
OperationalLife,TENDENCIAL,ECU,PP_HYDPACRORMED,,,,,,,,,,75.0
OperationalLife,TENDENCIAL,ECU,PP_HYDPACRORLAR,,,,,,,,,,75.0
OperationalLife,TENDENCIAL,ECU,PP_HYDPACDAMSMA,,,,,,,,,,75.0
OperationalLife,TENDENCIAL,ECU,PP_HYDPACDAMMED,,,,,,,,,,75.0
OperationalLife,TENDENCIAL,ECU,PP_HYDPACDAMLAR,,,,,,,,,,75.0
OperationalLife,TENDENCIAL,ECU,PP_HYDAMARORSMA,,,,,,,,,,75.0
OperationalLife,TENDENCIAL,ECU,PP_HYDAMARORMED,,,,,,,,,,75.0
OperationalLife,TENDENCIAL,ECU,PP_HYDAMARORLAR,,,,,,,,,,75.0
OperationalLife,TENDENCIAL,ECU,PP_HYDAMADAMSMA,,,,,,,,,,75.0
OperationalLife,TENDENCIAL,ECU,PP_HYDAMADAMMED,,,,,,,,,,75.0
OperationalLife,TENDENCIAL,ECU,PP_HYDAMADAMLAR,,,,,,,,,,75.0
OperationalLife,TENDENCIAL,ECU,PP_GEO,,,,,,,,,,30.0
OperationalLife,TENDENCIAL,ECU,IMPPURGSL,,,,,,,,,,1.0
OperationalLife,TENDENCIAL,ECU,IMPPURDSL,,,,,,,,,,1.0
OperationalLife,TENDENCIAL,ECU,IMPNGS,,,,,,,,,,1.0
OperationalLife,TENDENCIAL,ECU,IMPLPG,,,,,,,,,,1.0
OperationalLife,TENDENCIAL,ECU,IMPKJF,,,,,,,,,,1.0
OperationalLife,TENDENCIAL,ECU,IMPFOI,,,,,,,,,,1.0
OperationalLife,TENDENCIAL,ECU,IMPELE,,,,,,,,,,1.0
OperationalLife,TENDENCIAL,ECU,IMPCRU,,,,,,,,,,1.0
OperationalLife,TENDENCIAL,ECU,IMPCOK,,,,,,,,,,1.0
OperationalLife,TENDENCIAL,ECU,IMPCOA,,,,,,,,,,1.0
