Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,Capex2023,FixedOpex2023,VarOpex2023,Opex2023,Externalities2023,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP
DDP,0,,COMPOST,,2025,,,0.0870303,0.26943,0.162423,,,,,,,7.96762,3.47469,7.96762,,3.48307,,,,0.0192273,0.00838503,,,,7.1585,7.1585,,,,7.103364098833261e-05,7.103364098833261e-05,
DDP,0,,COMPOST,,2026,,,0.0870303,0.23903,0.192738,,,,,,,9.60462,3.97022,9.60462,,3.97966,,,,0.0228438,0.00944284,,,,8.1794,8.1794,,,,8.313395177044125e-05,8.313395177044125e-05,
DDP,0,,COMPOST,,2027,,,0.0870303,0.20863,0.198031,,,,,,,10.0223,3.9269,10.0223,,3.93608,,,,0.0234266,0.0091789,,,,8.0902,8.0902,,,,8.422255495336692e-05,8.422255495336692e-05,
DDP,0,,COMPOST,,2028,,0.0246826,0.111713,0.202913,0.202913,,,4.06913,1.55223,,,10.4271,3.87253,10.4271,,5.4337,,,,0.0240511,0.00893232,,3.1134,,7.9781,7.9781,,3.319902685335914e-05,,8.507213406862426e-05,8.507213406862426e-05,
DDP,0,,COMPOST,,2029,,0.0348521,0.146565,0.207365,0.207365,,,5.81436,2.10235,,,10.8171,3.80793,10.8171,,5.91893,,,,0.0245554,0.00864419,,4.2168,,7.8451,7.8451,,4.6056240254762415e-05,,8.568354151786104e-05,8.568354151786104e-05,
DDP,0,,COMPOST,,2030,,0.0344295,0.180971,0.211371,0.211371,,,5.81174,1.99185,,,11.1904,3.73398,11.1904,,5.73418,,,,0.0250442,0.00835663,,3.9952,,7.6927,7.6927,,4.4694647496822384e-05,,8.605873341691838e-05,8.605873341691838e-05,
DDP,0,,COMPOST,,2031,,0.0399778,0.220949,0.220949,0.220949,,,6.8271,2.21786,,,11.8693,3.75402,11.8693,,5.98016,,,,0.0261889,0.00828304,,4.4485,,7.734,7.734,,5.0973960595788366e-05,,8.8621117385067e-05,8.8621117385067e-05,
DDP,0,,COMPOST,,2032,,0.00965417,0.230603,0.230603,0.230603,,,1.6677,0.513528,,,12.5672,3.76754,12.5672,,4.28925,,,,0.0272902,0.00818138,,1.03,,7.7619,7.7619,,1.2089067951437433e-05,,9.109895950069227e-05,9.109895950069227e-05,
DDP,0,,COMPOST,,2033,,0.00972373,0.240327,0.240327,0.240327,,,1.69889,0.495859,,,13.2839,3.7748,13.2839,,4.27874,,,,0.0284517,0.00808491,,0.9946,,7.7768,7.7768,,1.1956468534373275e-05,,9.348959165323308e-05,9.348959165323308e-05,
DDP,0,,COMPOST,,2034,,0.0110872,0.250113,0.250113,0.250113,,,1.95897,0.541963,,,14.0194,3.77609,14.0194,,4.32604,,,,0.0296211,0.0079784,,1.0871,,7.7795,7.7795,,1.3385303587877347e-05,,9.579213827669013e-05,9.579213827669013e-05,
DDP,0,,COMPOST,,2035,,0.0214221,0.259957,0.259957,0.259957,,,3.82725,1.00363,,,14.7732,3.7717,14.7732,,4.7832,,,,0.030798,0.00786295,,2.0131,,7.7704,7.7704,,2.5389260264968635e-05,,9.800264412997181e-05,9.800264412997181e-05,
DDP,0,,COMPOST,,2036,,0.0098934,0.269851,0.269851,0.269851,,,1.78705,0.444193,,,15.5453,3.76191,15.5453,,4.21384,,,,0.0319702,0.00773668,,0.891,,7.7503,7.7503,,1.15096653105286e-05,,0.00010012098159075585,0.00010012098159075585,
DDP,0,,COMPOST,,2037,,0.0697291,0.279786,0.279786,0.279786,,,12.7327,2.99987,,,16.3351,3.74696,16.3351,,6.75444,,,,0.0331472,0.00760334,,6.0171,,7.7195,7.7195,,7.961763501837112e-05,,0.00010214345973663041,0.00010214345973663041,
DDP,0,,COMPOST,,2038,,0.0243008,0.289753,0.289753,0.289753,,,4.48529,1.00166,,,17.1423,3.72712,17.1423,,4.73625,,,,0.034328,0.00746369,,2.0091,,7.6786,7.6786,,2.7229650661846047e-05,,0.00010406882064271507,0.00010406882064271507,
DDP,0,,COMPOST,,2039,,0.00998776,0.29974,0.29974,0.29974,,,1.86317,0.394394,,,17.9662,3.70262,17.9662,,4.10433,,,,0.0355113,0.00731844,,0.7911,,7.6281,7.6281,,1.0981629814766812e-05,,0.0001058938033448711,0.0001058938033448711,
DDP,0,,COMPOST,,2040,,0.0100003,0.309741,0.309741,0.309741,,,1.88521,0.378257,,,18.8064,3.67372,18.8064,,4.05915,,,,0.036696,0.00716835,,0.7587,,7.5686,7.5686,,1.0787897890017666e-05,,0.00010761746589442461,0.00010761746589442461,
DDP,0,,COMPOST,,2041,,0.010003,0.319744,0.319744,0.319744,,,1.90546,0.362388,,,19.6624,3.64068,19.6624,,4.01009,,,,0.0378811,0.00701408,,0.7269,,7.5005,7.5005,,1.058619047694517e-05,,0.00010923866763610191,0.00010923866763610191,
DDP,0,,COMPOST,,2042,,0.00999595,0.32974,0.32974,0.32974,,,1.92382,0.346805,,,20.5334,3.60376,20.5334,,3.95742,,,,0.0390654,0.00685626,,0.6956,,7.4244,7.4244,,1.0376886779502347e-05,,0.00011075504309043127,0.00011075504309043127,
DDP,0,,COMPOST,,2043,,0.0099799,0.33972,0.33972,0.33972,,,1.9404,0.331559,,,21.419,3.56321,21.419,,3.90146,,,,0.0402477,0.00669552,,0.665,,7.3409,7.3409,,1.0161473388830229e-05,,0.00011216687204460662,0.00011216687204460662,
DDP,0,,COMPOST,,2044,,0.00995493,0.349675,0.349675,0.349675,,,1.95518,0.316667,,,22.3185,3.51929,22.3185,,3.84249,,,,0.0414271,0.00653243,,0.6352,,7.2504,7.2504,,9.940653583773682e-06,,0.00011347317229587707,0.00011347317229587707,
DDP,0,,COMPOST,,2045,,0.00992121,0.359596,0.359596,0.359596,,,1.96811,0.302144,,,23.2313,3.47225,23.2313,,3.78076,,,,0.0426025,0.00636756,,0.606,,7.1535,7.1535,,9.714944788814826e-06,,0.00011467387334671024,0.00011467387334671024,
DDP,0,,COMPOST,,2046,,0.00987903,0.369475,0.369475,0.369475,,,1.97922,0.288009,,,24.1568,3.42235,24.1568,,3.71656,,,,0.0437729,0.00620142,,0.5777,,7.0507,7.0507,,9.485228879788262e-06,,0.00011576923080974783,0.00011576923080974783,
DDP,0,,COMPOST,,2047,,0.00982835,0.379303,0.379303,0.379303,,,1.98845,0.274267,,,25.0942,3.36982,25.0942,,3.65012,,,,0.0449373,0.00603448,,0.5501,,6.9425,6.9425,,9.251905632539056e-06,,0.00011675886762255103,0.00011675886762255103,
DDP,0,,COMPOST,,2048,,0.0344519,0.389072,0.389072,0.389072,,,7.03815,0.920163,,,26.0431,3.31492,26.0431,,4.24095,,,,0.0460947,0.00586721,,1.8456,,6.8294,6.8294,,3.179346142792821e-05,,0.00011764459343913912,0.00011764459343913912,
DDP,0,,COMPOST,,2049,,0.0445544,0.398775,0.398775,0.398775,,,9.18981,1.13883,,,27.0025,3.25786,27.0025,,4.40239,,,,0.0472442,0.00570002,,2.2842,,6.7118,6.7118,,4.030404196780651e-05,,0.0001184257229731295,0.0001184257229731295,
DDP,0,,COMPOST,,2050,,0.0261444,0.390489,0.390489,0.390489,,,5.44409,0.63948,,,26.7451,3.05858,26.7451,,3.70335,,,,0.0462626,0.00529061,,1.2827,,6.3013,6.3013,,2.31808918872411e-05,,0.00011388042291979962,0.00011388042291979962,
DDP,0,,COMPOST,,2051,,0.042527,0.393039,0.393039,0.393039,,,8.93932,0.9953,,,27.2252,2.95117,27.2252,,3.95152,,,,0.0465646,0.00504753,,1.9963,,6.08,6.08,,3.6954906220020525e-05,,0.00011254823776543438,0.00011254823776543438,
DDP,0,,COMPOST,,2052,,0.0121224,0.395507,0.395507,0.395507,,,2.57206,0.271443,0.204008,0.00778479,27.7037,2.84648,27.7037,,3.11495,,,,0.0468571,0.00481444,,0.5445,,5.8643,5.8643,,1.0323132253219538e-05,,0.00011119062502566741,0.00011119062502566741,
DDP,0,,COMPOST,,2053,,0.0121091,0.397892,0.397892,0.397892,,,2.59313,0.259399,0.400636,0.015288,28.1801,2.74448,28.1801,,2.99319,,,,0.0471397,0.00459097,,0.5203,,5.6542,5.6542,,1.0104561248813209e-05,,0.00010980843476712741,0.00010980843476712741,
DDP,0,,COMPOST,,2054,,0.0133882,0.400193,0.400193,0.400193,,,2.89343,0.27435,0.653224,0.0249265,28.6542,2.64517,28.6542,,2.89897,,,,0.0474123,0.00437679,,0.5503,,5.4496,5.4496,,1.0946339824265903e-05,,0.00010840373210773374,0.00010840373210773374,
DDP,0,,COMPOST,,2055,,0.0236369,0.402408,0.402408,0.402408,,,5.15497,0.463303,1.512,0.0576967,29.1256,2.54852,29.1256,,2.9583,,,,0.0476746,0.00417158,,0.9293,,5.2504,5.2504,,1.8934108607382997e-05,,0.00010697778525485002,0.00010697778525485002,
DDP,0,,COMPOST,,2056,,0.0120204,0.404535,0.404535,0.404535,,,2.64523,0.225346,0.945233,0.0360694,29.5941,2.45452,29.5941,,2.64777,,,,0.0479266,0.003975,,0.452,,5.0568,5.0568,,9.432893615948409e-06,,0.00010553259904043838,0.00010553259904043838,
DDP,0,,COMPOST,,2057,,0.0717668,0.406573,0.406573,0.406573,,,15.9346,1.28669,6.66102,0.25418,30.0593,2.36312,30.0593,,3.39943,,,,0.0481681,0.00378676,,2.5808,,4.8685,4.8685,,5.516777116292071e-05,,0.00010406942023756997,0.00010406942023756997,
DDP,0,,COMPOST,,2058,,0.0262478,0.40852,0.40852,0.40852,,,5.87962,0.45002,2.79604,0.106695,30.5208,2.27432,30.5208,,2.62125,,,,0.0483987,0.00360653,,0.9026,,4.6855,4.6855,,1.9763156336289865e-05,,0.00010258951121137689,0.00010258951121137689,
DDP,0,,COMPOST,,2059,,0.0118425,0.410374,0.410374,0.410374,,,2.67612,0.194149,1.41854,0.0541303,30.9784,2.18808,30.9784,,2.33153,,,,0.0486185,0.00343403,,0.3894,,4.5079,4.5079,,8.733240229327288e-06,,0.00010109479736341885,0.00010109479736341885,
DDP,0,,COMPOST,,2060,,0.0117614,0.412136,0.412136,0.412136,,,2.68098,0.184362,1.55968,0.0595161,31.4318,2.10436,31.4318,,2.23248,,,,0.0488271,0.00326898,,0.3698,,4.3354,4.3354,,8.494272170454961e-06,,9.958681676376038e-05,9.958681676376038e-05,
DDP,0,,COMPOST,,2061,,0.0116693,0.413802,0.413802,0.413802,,,2.68299,0.174882,1.69228,0.0645761,31.8806,2.02313,31.8806,,2.13655,,,,0.0490245,0.00311108,,0.3508,,4.1681,4.1681,,8.253049073639338e-06,,9.806676741138293e-05,9.806676741138293e-05,
DDP,0,,COMPOST,,2062,,0.0115661,0.415372,0.415372,0.415372,,,2.68206,0.165707,1.81623,0.0693061,32.3245,1.94436,32.3245,,2.04372,,,,0.0492105,0.00296008,,0.3324,,4.0058,4.0058,,8.009891586482477e-06,,9.653614780700389e-05,9.653614780700389e-05,
DDP,0,,COMPOST,,2063,,0.0114527,0.416845,0.416845,0.416845,,,2.67835,0.156851,1.93161,0.0737087,32.7632,1.86801,32.7632,,1.95397,,,,0.049385,0.00281571,,0.3146,,3.8485,3.8485,,7.765836682503407e-06,,9.499641958526541e-05,9.499641958526541e-05,
